,post_id,party_name,case_number,case_type,case_status,file_date,status_date
37,35010416,Federated Financial Corporation of America,1510CV000003,Civil,Disposed (Statistical Purposes),20150105,20150217
38,36805060,Federated Financial Corporation of America,0833CV002581,Civil,Disposed (Statistical Purposes),20081208,20090316
39,38515102,Federated Financial Corporation of America,0657CV000009,Civil,Disposed (Statistical Purposes),20060104,20070507
40,40978121,Federated Financial Corporation of America,0510CV000937,Civil,Disposed (Statistical Purposes),20051110,20060209
41,42852002,Federated Financial Corporation of America,0851CV001106,Civil,Disposed (Statistical Purposes),20081208,20090430
42,45308841,Federated Financial Corporation of America,1115SP000764,Supplementary Process,Disposed (Statistical Purposes),20110620,20110826
43,45308840,Federated Financial Corporation of America,1115SP000764,Supplementary Process,Disposed (Statistical Purposes),20110620,20110826
44,45308842,Federated Financial Corporation of America,1115SP000764,Supplementary Process,Disposed (Statistical Purposes),20110620,20110826
45,45491627,Federated Financial Corporation of America,0512CV000013,Civil,Disposed (Statistical Purposes),20050110,20050721
46,45984171,Federated Financial Corporation of America,0610SP000129,Supplementary Process,Disposed (Statistical Purposes),20060322,20060810
47,46797513,Federated Financial Corporation of America,0813CV002848,Civil,Disposed (Statistical Purposes),20081219,20090327
48,47419476,Federated Financial Corporation of America,0948SP000031,Supplementary Process,Disposed (Statistical Purposes),20090130,20090318
49,47421650,Federated Financial Corporation of America,0948CV000337,Civil,Disposed (Statistical Purposes),20090527,20091123
0,47725128,Federated Financial Corporation of America,1077CV00379,Contract / Business Cases,Open,20100222,20110131
1,51095149,Federated Financial Corporation of America,0813CV002748,Civil,Disposed (Statistical Purposes),20081208,20090421
2,51871745,Federated Financial Corporation of America,0615CV000428,Civil,Disposed (Statistical Purposes),20060307,20060718
3,53452933,Federated Financial Corporation of America,1462SP000344,Supplementary Process,Disposed (Statistical Purposes),20140812,20140926
4,53662361,Federated Financial Corporation of America,1462SP000310,Supplementary Process,Disposed (Statistical Purposes),20140619,20140911
5,53662856,Federated Financial Corporation of America,1462CV001113,Civil,Disposed (Statistical Purposes),20140620,20150210
6,54105721,Federated Financial Corporation of America,0923CV000637,Civil,Disposed (Statistical Purposes),20090225,20090515
7,54280782,Federated Financial Corporation of America,1023CV000433,Civil,Disposed (Statistical Purposes),20100225,20100521
8,55999732,Federated Financial Corporation of America,0933SP000334,Supplementary Process,Disposed (Statistical Purposes),20090407,20090727
9,56298021,Federated Financial Corporation of America,0762SP000221,Supplementary Process,Disposed (Statistical Purposes),20070417,20070626
10,56356497,Federated Financial Corporation of America,0762SP000222,Supplementary Process,Disposed (Statistical Purposes),20070417,20070626
11,56623239,Federated Financial Corporation of America,0933SP000766,Supplementary Process,Disposed (Statistical Purposes),20090803,20091019
12,57374210,Federated Financial Corporation of America,1056SP000070,Supplementary Process,Disposed (Statistical Purposes),20100125,20100129
13,59113931,Federated Financial Corporation of America,0818CV002854,Civil,Disposed (Statistical Purposes),20081222,20090428
14,59454649,Federated Financial Corporation of America,0956CV002973,Civil,Disposed (Statistical Purposes),20090914,20091123
15,66587329,Federated Financial Corporation of America,1673CV00633,Contract / Business Cases,Closed,20160630,20161019
16,67167187,Federated Financial Corporation of America,0773CV01287,Contract / Business Cases,Closed,20070829,20071023
17,67178142,Federated Financial Corporation of America,0877CV02140,Contract / Business Cases,Closed,20081030,20120305
18,67604402,Federated Financial Corporation of America,0879CV01131,Contract / Business Cases,Closed,20081208,20090220
19,67869223,Federated Financial Corporation of America,1333CV000110,Civil,Disposed (Statistical Purposes),20130206,20130604
20,68386353,Federated Financial Corporation of America,0981CV00185,Contract / Business Cases,Closed,20090115,20090327
21,69032257,Federated Financial Corporation of America,1611CV001006,Civil,Pending,20160901,20160901
22,70259100,Federated Financial Corporation of America,1001SP000114,Supplementary Process,Closed,20100511,20100511
23,70492174,Federated Financial Corporation of America,0501CV003953,Civil,Open,20050929,20050929
24,74023204,Federated Financial Corporation of America,0872CV00892,Contract / Business Cases,Closed,20081226,20111128
25,4593038,"Federated Financial Corporation of America, Assignee of Advanta Bank Corp.",1149CV001128,Civil,Disposed (Statistical Purposes),20111121,20120208
26,5680690,"Federated Financial Corporation of America,",1467SP000005,Supplementary Process,Disposed (Statistical Purposes),20140113,20140306
27,8154851,"Federated Financial Corporation of America,",1036CV000257,Civil,Disposed (Statistical Purposes),20100222,20100517
28,19560945,Federated Financial Corporation of America d/b/a,1473CV00251,Contract / Business Cases,Closed,20140305,20140425
29,20370078,Norfolk Financial Corporation Assignee Of American,0506SC001947,Small Claims,Pending,20051128,20051128
30,22689844,Federal Financial Corporation Of America,0734CV000482,Civil,Disposed (Statistical Purposes),20070523,20070618
31,31400382,Feddeerated Financial Corporation Of America,0687SP000070,Supplementary Process,Disposed (Statistical Purposes),20060922,20061025
32,32784894,"Federated Capital Corporation, d/b/a Federated Financial Corporation of America",1567CV000400,Civil,Disposed (Statistical Purposes),20151201,20160111
33,34847753,Federated Financial Corporation Of American,0587CV000212,Civil,Disposed (Statistical Purposes),20051202,20060112
34,52262481,Federated Financial Corporation Of American,0815CV000196,Civil,Disposed (Statistical Purposes),20080116,20080515
35,41051353,"Federated Financial Corporation Of America, Assign",0662CV003075,Civil,Disposed (Statistical Purposes),20061221,20070301
36,51705374,Federated Financial Corporation Of America d/b/a Federated,1481CV00952,Contract / Business Cases,Closed,20140305,20140428
37,52835550,Federated Financial Corporation of America d/b/a Federated Capital Corporation,1415CV000415,Civil,Disposed (Statistical Purposes),20140305,20140909
38,56088787,"Federated Financial Corporation Of America, Assignee Of Advanta",1181CV03035,Contract / Business Cases,Closed,20110826,20111207
39,62515165,Federated Financial Corporation Of American Assignee Of Advanta,1181CV04049,Contract / Business Cases,Open,20111114,20130916
40,66143065,Federated Financial Corporation of a America d/b/a Federated Capital,1583CV00942,Contract / Business Cases,Closed,20150924,20160111
41,66455982,Federated Financial Corporation of America a/s/o Avanta,0681CV00797,Contract / Business Cases,Open,20060306,20070530
